gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4325037715				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1447977683	OBS1447977683		obsr422861		2													PRESENT																							2022-05-30		150	150	2022	5	30												ASIA				KZ	Almaty			Almatı oblısı--Right bank of the Ili river near Azkhar									44.98345	75.8158																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:37:46.691Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:37:46.691Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4324771165				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1445175330	OBS1445175330		obsr2793674		4													PRESENT																							2022-05-21		141	141	2022	5	21												ASIA				KZ	Shyghys Qazaqstan oblysy			Kiinkerish									48.131157	84.49782																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:22:13.469Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:22:13.469Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.5_1	East Kazakhstan	KAZ.5.8_1	Kurchumskiy			LC
4324349212				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1434601575	OBS1434601575		obsr1813968															PRESENT																							2022-05-17		137	137	2022	5	17												ASIA				KZ	Almaty			Charyn Canyon area									43.351273	79.07908																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:28:20.763Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:28:20.763Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.5_1	Enbekshikazakhskiy			LC
4323947119				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1555347957	OBS1555347957		obsr3109570		2													PRESENT																							2022-05-26		146	146	2022	5	26												ASIA				KZ	Almaty oblysy			Ile Alatau NP--Kaskelen Valley									43.06058	76.60525																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:01:44.566Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:01:44.566Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.7_1	Karasayskiy			LC
4323876018				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1485704200	OBS1485704200		obsr416326		4													PRESENT																							2005-05-10		130	130	2005	5	10												ASIA				KZ	Almaty			Nurly									43.673264	78.57596																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:04:12.004Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:04:12.004Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.5_1	Enbekshikazakhskiy			LC
4323824679				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1485699892	OBS1485699892		obsr416326		65													PRESENT																							2005-05-11		131	131	2005	5	11												ASIA				KZ	Almaty oblysy			Tanbaly-Tas Petroglyph Site									43.806534	75.538956																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:56:24.242Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:56:24.242Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.17_1	Zhambylskiy			LC
4323539228				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1437730263	OBS1437730263		obsr1417083		1													PRESENT																							2022-05-20		140	140	2022	5	20												ASIA				KZ	Almaty oblysy			Ile Alatau NP--Big Almaty Lake (IBA KZ098)									43.052567	76.98502																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:37:31.482Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:37:31.482Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.7_1	Karasayskiy			LC
4323505080				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1436649233	OBS1436649233		obsr1092180		1													PRESENT																							2022-05-20		140	140	2022	5	20												ASIA				KZ	Almaty			Күрті--жалпы аймақ (Kurty--general area)									43.880756	76.330345																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:21:46.476Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:21:46.476Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.6_1	Iliyskiy			LC
4322976796				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1533981555	OBS1533981555		obsr1015159		1													PRESENT																							2022-09-30		273	273	2022	9	30												ASIA				KZ	Almaty			Нeizvestnaya doroga, Almatı oblısı, KZ (43,639, 76,681)									43.639446	76.68078																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:56:21.427Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:56:21.427Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.6_1	Iliyskiy			LC
4322839737				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1341409735	OBS1341409735		obsr198439															PRESENT																							2002-05-20		140	140	2002	5	20												ASIA				KZ	Almaty			Jalanas, Kazakhstan									43.053383	78.64311																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:18:55.475Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:18:55.475Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.12_1	Raiymbekskiy			LC
4322619087				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1415404017	OBS1415404017		obsr1092180		2													PRESENT																							2022-05-05		125	125	2022	5	5												ASIA				KZ	Almaty			Big Almaty Channel									43.505486	78.28591																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:36:29.032Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:36:29.032Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.5_1	Enbekshikazakhskiy			LC
4322030208				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1379351448	OBS1379351448		obsr1063968															PRESENT																							2019-06-10		161	161	2019	6	10												ASIA				KZ	Almaty oblysy			Sogeti Valley--Drinking Pool and Surrounding Plains									43.489647	78.97399																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:35:55.492Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:35:55.492Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.5_1	Enbekshikazakhskiy			LC
4321504515				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1452683905	OBS1452683905		obsr3170945		1													PRESENT																							2022-05-31		151	151	2022	5	31												ASIA				KZ	Almaty			Нeizvestnaya doroga, Almatı oblısı, KZ (45.83, 74.822)									45.83036	74.82205																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:35:48.326Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:35:48.326Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4321053740				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1452078916	OBS1452078916		obsr422861		2													PRESENT																							2022-06-05		156	156	2022	6	5												ASIA				KZ	Almaty oblysy			Upper Sharyn--General Area; (IBA KZ103)									43.040226	78.78832																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:36:21.834Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:36:21.834Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.12_1	Raiymbekskiy			LC
4320745200				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1419529760	OBS1419529760		obsr1809937		2													PRESENT																							2022-05-07		127	127	2022	5	7												EUROPE				KZ	Batys Qazaqstan oblysy			Taskala district									50.93269	50.034878																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:35:33.661Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:35:33.661Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.13_1	West Kazakhstan	KAZ.13.9_1	Taskalinskiy			LC
4320725756				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1532544768	OBS1532544768		obsr455923		30													PRESENT																							2022-10-05		278	278	2022	10	5												ASIA				KZ	Almaty			Almaty - Kapshagay Highway, Almaty Province, KZ (43,507, 76,997)									43.507137	76.996956																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:58:03.580Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:58:03.580Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.6_1	Iliyskiy			LC
4320705018				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1463473997	OBS1463473997		obsr1000295		7													PRESENT																							2022-05-30		150	150	2022	5	30												ASIA				KZ	Almaty			Almaty--Road from Kapchagay to Bakbakty									44.217743	76.94377																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:37:23.959Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:37:23.959Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.15_1	Talgarskiy			LC
4320439354				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1442123168	OBS1442123168		obsr1813968		1													PRESENT																							2022-05-25		145	145	2022	5	25												ASIA				KZ	Aqmola oblysy			Korgalzhyn NWR (IBA KZ051)									50.44719	69.27171																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:36:47.367Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:36:47.367Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.2_1	Aqmola	KAZ.2.10_1	Korgalzhynskiy			LC
4318833206				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1490814392	OBS1490814392		obsr416326		2													PRESENT																							2007-05-09		129	129	2007	5	9												ASIA				KZ	Almaty oblysy			Kokpek Canyon									43.4912	78.63323																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:21:56.035Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:21:56.035Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.5_1	Enbekshikazakhskiy			LC
4317553748				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1442003858	OBS1442003858		obsr1417083		1													PRESENT																							2022-05-25		145	145	2022	5	25												ASIA				KZ	Almaty			Almaty--Botanical Garden									43.22413	76.913506																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:55:42.051Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:55:42.051Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.3_1	Almaty (Alma-Ata)			LC
4317338107				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1508569482	OBS1508569482		obsr957358															PRESENT																							2017-05-23		143	143	2017	5	23												ASIA				KZ	Almaty			Kanshengel--General Area									44.321125	75.549675																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:25:59.027Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:25:59.027Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.17_1	Zhambylskiy			LC
4317297983				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1381503630	OBS1381503630		obsr1809937		8													PRESENT																							2022-04-03		93	93	2022	4	3												EUROPE				KZ	Batys Qazaqstan oblysy			surroundings of Uralsk									51.28806	51.363594																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:05:52.290Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:05:52.290Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.13_1	West Kazakhstan	KAZ.13.12_1	Zelenovskiy			LC
4317160655				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1452682904	OBS1452682904		obsr3170945		1													PRESENT																							2022-05-30		150	150	2022	5	30												ASIA				KZ	Almaty oblysy			Taukum Desert--General Area									44.36833	75.401474																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:58:23.283Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:58:23.283Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.17_1	Zhambylskiy			LC
